FECHA,CATEGORIA,CANTIDAD
2024-12-14,8,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,3,2
2024-12-14,3,2
2024-12-14,5,1
2024-12-14,5,1
2024-12-14,3,1
2024-12-14,5,1
2024-12-14,4,1
2024-12-14,5,2
2024-12-14,3,2
2024-12-14,3,2
2024-12-14,1,2
2024-12-14,2,3
2024-12-14,2,3
2024-12-14,2,6
2024-12-14,2,3
2024-12-14,4,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,1,1
2024-12-14,9,3
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,7,1
2024-12-14,5,3
2024-12-14,5,2
2024-12-14,3,2
2024-12-14,3,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,6,1
2024-12-14,2,1
2024-12-14,1,2
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,11,1
2024-12-14,7,2
2024-12-14,11,2
2024-12-14,3,2
2024-12-14,1,1
2024-12-14,9,1
2024-12-14,11,1
2024-12-14,11,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,3,1
2024-12-14,5,1
2024-12-14,4,1
2024-12-14,3,2
2024-12-14,1,1
2024-12-14,1,2
2024-12-14,1,1
2024-12-14,7,1
2024-12-14,2,1
2024-12-14,2,1
2024-12-14,1,5
2024-12-14,7,1
2024-12-14,1,3
2024-12-14,10,3
2024-12-14,10,2
2024-12-14,11,2
2024-12-14,3,2
2024-12-14,2,2
2024-12-14,5,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,1,3
2024-12-14,10,1
2024-12-14,10,2
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,1,2
2024-12-14,1,2
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,1,1
2024-12-14,3,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,8,1
2024-12-14,9,1
2024-12-14,3,1
2024-12-14,3,2
2024-12-14,1,1
2024-12-14,8,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,5,1
2024-12-14,2,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,4,2
2024-12-14,1,1
2024-12-14,5,1
2024-12-14,7,1
2024-12-14,7,1
2024-12-14,1,4
2024-12-14,8,1
2024-12-14,8,1
2024-12-14,2,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,5,3
2024-12-14,5,4
2024-12-14,4,1
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,10,3
2024-12-14,10,2
2024-12-14,10,1
2024-12-14,10,2
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,2
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,2,1
2024-12-14,1,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,3,1
2024-12-14,1,1
2024-12-14,10,1
2024-12-14,9,1
2024-12-14,3,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,1,2
2024-12-14,5,1
2024-12-14,9,2
2024-12-14,5,1
2024-12-14,5,1
2024-12-14,4,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,3,15
2024-12-14,1,1
2024-12-14,5,1
2024-12-14,5,2
2024-12-14,2,2
2024-12-14,2,1
2024-12-14,2,1
2024-12-14,10,1
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,10,2
2024-12-14,5,6
2024-12-14,1,4
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,1,2
2024-12-14,6,1
2024-12-14,1,2
2024-12-14,4,2
2024-12-14,4,2
2024-12-14,5,1
2024-12-14,1,2
2024-12-14,10,4
2024-12-14,10,4
2024-12-14,11,4
2024-12-14,11,1
2024-12-14,11,1
2024-12-14,11,2
2024-12-14,1,2
2024-12-14,9,1
2024-12-14,9,1
2024-12-14,3,1
2024-12-14,4,2
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,5,4
2024-12-14,3,1
2024-12-14,7,2
2024-12-14,3,4
2024-12-14,3,4
2024-12-14,3,1
2024-12-14,3,1
2024-12-14,3,4
2024-12-14,5,2
2024-12-14,5,2
2024-12-14,5,2
2024-12-14,1,1
2024-12-14,5,2
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,9,2
2024-12-14,3,1
2024-12-14,4,2
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,5,1
2024-12-14,1,2
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,4,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,10,1
2024-12-14,1,2
2024-12-14,3,2
2024-12-14,3,1
2024-12-14,10,2
2024-12-14,4,1
2024-12-14,3,3
2024-12-14,3,1
2024-12-14,2,4
2024-12-14,7,2
2024-12-14,5,1
2024-12-14,3,2
2024-12-14,10,2
2024-12-14,1,5
2024-12-14,8,1
2024-12-14,1,1
2024-12-14,1,1
2024-12-14,7,1
2024-12-14,8,1
2024-12-14,1,1
2024-12-15,3,2
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,5,2
2024-12-15,5,4
2024-12-15,1,2
2024-12-15,1,3
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,8,1
2024-12-15,2,1
2024-12-15,2,2
2024-12-15,2,1
2024-12-15,2,1
2024-12-15,2,1
2024-12-15,1,5
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,3,2
2024-12-15,5,1
2024-12-15,3,2
2024-12-15,2,2
2024-12-15,3,2
2024-12-15,1,2
2024-12-15,7,1
2024-12-15,7,1
2024-12-15,11,2
2024-12-15,5,1
2024-12-15,5,2
2024-12-15,5,1
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,5,2
2024-12-15,11,5
2024-12-15,3,4
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,5,1
2024-12-15,4,1
2024-12-15,5,1
2024-12-15,3,2
2024-12-15,4,2
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,3,1
2024-12-15,8,1
2024-12-15,8,1
2024-12-15,8,1
2024-12-15,2,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,2,2
2024-12-15,2,1
2024-12-15,11,5
2024-12-15,10,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,2
2024-12-15,10,1
2024-12-15,10,2
2024-12-15,10,2
2024-12-15,10,1
2024-12-15,10,2
2024-12-15,10,1
2024-12-15,9,3
2024-12-15,1,1
2024-12-15,9,5
2024-12-15,1,4
2024-12-15,10,2
2024-12-15,10,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,4,1
2024-12-15,2,1
2024-12-15,3,1
2024-12-15,5,1
2024-12-15,7,1
2024-12-15,1,2
2024-12-15,1,2
2024-12-15,5,2
2024-12-15,5,1
2024-12-15,4,1
2024-12-15,3,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,2,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,2,1
2024-12-15,9,1
2024-12-15,9,12
2024-12-15,1,1
2024-12-15,10,1
2024-12-15,9,1
2024-12-15,1,10
2024-12-15,1,2
2024-12-15,10,3
2024-12-15,1,1
2024-12-15,5,1
2024-12-15,4,2
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,5,3
2024-12-15,4,1
2024-12-15,1,4
2024-12-15,5,2
2024-12-15,3,2
2024-12-15,3,2
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,1,1
2024-12-15,3,2
2024-12-15,8,1
2024-12-15,8,1
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,1,5
2024-12-15,1,5
2024-12-15,1,1
2024-12-15,9,1
2024-12-15,1,4
2024-12-15,3,1
2024-12-15,9,2
2024-12-15,9,2
2024-12-15,9,3
2024-12-15,1,1
2024-12-15,1,4
2024-12-15,6,1
2024-12-15,10,20
2024-12-15,9,1
2024-12-15,1,1
2024-12-15,9,7
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,3,100
2024-12-15,2,1
2024-12-15,2,1
2024-12-15,1,1
2024-12-15,5,2
2024-12-15,3,1
2024-12-15,2,3
2024-12-15,2,1
2024-12-15,2,2
2024-12-15,3,2
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,1,2
2024-12-15,1,1
2024-12-15,11,1
2024-12-15,11,3
2024-12-15,11,1
2024-12-15,2,1
2024-12-15,3,1
2024-12-15,5,2
2024-12-15,5,1
2024-12-15,3,1
2024-12-15,4,1
2024-12-15,2,3
2024-12-15,11,1
2024-12-15,3,1
2024-12-15,1,1
2024-12-15,2,2
2024-12-15,2,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,6,1
2024-12-15,8,1
2024-12-15,9,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,10,2
2024-12-15,1,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,2,2
2024-12-15,3,1
2024-12-15,3,8
2024-12-15,1,1
2024-12-15,8,1
2024-12-15,1,1
2024-12-15,3,1
2024-12-15,1,2
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,2
2024-12-15,3,2
2024-12-15,11,2
2024-12-15,10,1
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,8,1
2024-12-15,11,15
2024-12-15,9,3
2024-12-15,1,2
2024-12-15,1,2
2024-12-15,1,2
2024-12-15,1,2
2024-12-15,7,2
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,3,1
2024-12-15,3,2
2024-12-15,3,2
2024-12-15,7,2
2024-12-15,3,2
2024-12-15,9,1
2024-12-15,9,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,5,1
2024-12-15,5,2
2024-12-15,3,2
2024-12-15,5,1
2024-12-15,5,1
2024-12-15,3,1
2024-12-15,4,1
2024-12-15,5,1
2024-12-15,3,2
2024-12-15,3,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,2
2024-12-15,10,2
2024-12-15,10,5
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,3
2024-12-15,10,3
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,2,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,11,2
2024-12-15,10,1
2024-12-15,3,3
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,9,3
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,5,2
2024-12-15,4,1
2024-12-15,4,1
2024-12-15,3,1
2024-12-15,1,1
2024-12-15,1,4
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,4,1
2024-12-15,8,1
2024-12-15,1,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,2,2
2024-12-15,10,2
2024-12-15,2,4
2024-12-15,2,4
2024-12-15,11,1
2024-12-15,11,1
2024-12-15,5,1
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,2,1
2024-12-15,2,4
2024-12-15,1,1
2024-12-15,10,1
2024-12-15,1,1
2024-12-15,3,3
2024-12-15,3,3
2024-12-15,3,2
2024-12-15,7,1
2024-12-15,5,1
2024-12-15,9,1
2024-12-15,1,2
2024-12-15,1,1
2024-12-15,7,1
2024-12-15,1,2
2024-12-15,5,1
2024-12-15,3,2
2024-12-15,3,1
2024-12-15,3,1
2024-12-15,1,2
2024-12-15,1,1
2024-12-15,1,1
2024-12-15,2,1
2024-12-15,9,1
2024-12-15,3,1
2024-12-15,4,1
2024-12-15,5,2
2024-12-15,10,1
2024-12-15,10,1
2024-12-15,1,1
2024-12-15,5,1
2024-12-15,3,5
2024-12-15,4,4
2024-12-16,1,1
2024-12-16,5,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,4,1
2024-12-16,1,1
2024-12-16,3,6
2024-12-16,1,4
2024-12-16,1,1
2024-12-16,1,3
2024-12-16,5,20
2024-12-16,3,5
2024-12-16,4,2
2024-12-16,4,2
2024-12-16,4,2
2024-12-16,4,1
2024-12-16,3,2
2024-12-16,4,1
2024-12-16,1,1
2024-12-16,5,4
2024-12-16,5,2
2024-12-16,4,2
2024-12-16,3,3
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,3,3
2024-12-16,3,4
2024-12-16,3,1
2024-12-16,1,3
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,10,4
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,2,1
2024-12-16,9,30
2024-12-16,9,5
2024-12-16,2,1
2024-12-16,5,2
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,3,1
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,11,1
2024-12-16,11,1
2024-12-16,2,1
2024-12-16,2,1
2024-12-16,3,10
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,3,10
2024-12-16,5,1
2024-12-16,1,1
2024-12-16,3,2
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,11,1
2024-12-16,1,1
2024-12-16,5,3
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,9,1
2024-12-16,1,2
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,3,2
2024-12-16,5,1
2024-12-16,3,1
2024-12-16,6,6
2024-12-16,1,18
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,8
2024-12-16,2,1
2024-12-16,1,1
2024-12-16,11,2
2024-12-16,3,5
2024-12-16,5,5
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,4,2
2024-12-16,4,4
2024-12-16,4,1
2024-12-16,3,4
2024-12-16,3,4
2024-12-16,3,4
2024-12-16,3,2
2024-12-16,1,5
2024-12-16,1,2
2024-12-16,2,1
2024-12-16,2,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,2,5
2024-12-16,10,1
2024-12-16,9,3
2024-12-16,11,2
2024-12-16,11,4
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,10,3
2024-12-16,10,2
2024-12-16,1,3
2024-12-16,10,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,1,6
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,11,1
2024-12-16,9,1
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,2,1
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,7,1
2024-12-16,9,4
2024-12-16,3,1
2024-12-16,4,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,1
2024-12-16,9,1
2024-12-16,4,1
2024-12-16,11,1
2024-12-16,3,2
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,9,1
2024-12-16,11,1
2024-12-16,11,1
2024-12-16,11,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,4,1
2024-12-16,10,1
2024-12-16,11,1
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,2,1
2024-12-16,5,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,10,2
2024-12-16,2,2
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,11,2
2024-12-16,11,1
2024-12-16,11,3
2024-12-16,4,1
2024-12-16,2,2
2024-12-16,2,2
2024-12-16,11,1
2024-12-16,1,1
2024-12-16,2,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,5,4
2024-12-16,7,1
2024-12-16,8,1
2024-12-16,9,1
2024-12-16,1,10
2024-12-16,9,1
2024-12-16,9,1
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,11,5
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,8,1
2024-12-16,8,1
2024-12-16,8,1
2024-12-16,8,2
2024-12-16,7,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,4,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,2
2024-12-16,5,1
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,4,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,2,1
2024-12-16,2,1
2024-12-16,2,6
2024-12-16,2,6
2024-12-16,3,1
2024-12-16,2,1
2024-12-16,5,1
2024-12-16,4,1
2024-12-16,8,1
2024-12-16,1,2
2024-12-16,7,1
2024-12-16,5,5
2024-12-16,2,2
2024-12-16,9,7
2024-12-16,5,5
2024-12-16,3,1
2024-12-16,4,1
2024-12-16,11,1
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,10,3
2024-12-16,3,2
2024-12-16,5,2
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,4,2
2024-12-16,4,1
2024-12-16,7,6
2024-12-16,3,2
2024-12-16,1,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,3,2
2024-12-16,9,2
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,4
2024-12-16,11,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,8,1
2024-12-16,1,2
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,9,1
2024-12-16,2,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,11,3
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,9,1
2024-12-16,1,50
2024-12-16,8,1
2024-12-16,2,1
2024-12-16,6,1
2024-12-16,6,16
2024-12-16,7,1
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,3,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,3,1
2024-12-16,7,1
2024-12-16,1,1
2024-12-16,5,1
2024-12-16,5,2
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,10,2
2024-12-16,9,3
2024-12-16,10,1
2024-12-16,10,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,2,1
2024-12-16,5,2
2024-12-16,9,1
2024-12-16,9,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,5,1
2024-12-16,4,2
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,10,2
2024-12-16,2,1
2024-12-16,11,1
2024-12-16,9,4
2024-12-16,11,1
2024-12-16,11,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,3,6
2024-12-16,10,1
2024-12-16,1,4
2024-12-16,1,1
2024-12-16,3,5
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,9,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,5
2024-12-16,1,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,3
2024-12-16,1,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,1,5
2024-12-16,7,1
2024-12-16,9,1
2024-12-16,10,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,11,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,5,2
2024-12-16,3,1
2024-12-16,6,1
2024-12-16,2,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,3
2024-12-16,11,4
2024-12-16,2,3
2024-12-16,2,2
2024-12-16,2,1
2024-12-16,7,1
2024-12-16,10,1
2024-12-16,10,3
2024-12-16,11,1
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,9,1
2024-12-16,9,1
2024-12-16,1,2
2024-12-16,8,1
2024-12-16,8,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,4,1
2024-12-16,4,2
2024-12-16,4,1
2024-12-16,1,5
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,1,4
2024-12-16,5,2
2024-12-16,5,4
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,2,1
2024-12-16,6,1
2024-12-16,2,1
2024-12-16,2,2
2024-12-16,5,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,1
2024-12-16,5,4
2024-12-16,10,1
2024-12-16,11,1
2024-12-16,11,1
2024-12-16,11,2
2024-12-16,2,2
2024-12-16,2,4
2024-12-16,2,2
2024-12-16,2,2
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,5,1
2024-12-16,3,10
2024-12-16,5,25
2024-12-16,3,2
2024-12-16,2,2
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,9,2
2024-12-16,10,2
2024-12-16,10,2
2024-12-16,10,3
2024-12-16,1,5
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,4,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,8,1
2024-12-16,2,1
2024-12-16,8,1
2024-12-16,5,3
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,3,2
2024-12-16,3,1
2024-12-16,5,1
2024-12-16,4,1
2024-12-16,6,1
2024-12-16,2,1
2024-12-16,2,4
2024-12-16,2,4
2024-12-16,10,3
2024-12-16,11,5
2024-12-16,11,3
2024-12-16,1,3
2024-12-16,9,4
2024-12-16,3,2
2024-12-16,3,2
2024-12-16,11,1
2024-12-16,1,3
2024-12-16,1,3
2024-12-16,1,1
2024-12-16,5,1
2024-12-16,1,2
2024-12-16,9,28
2024-12-16,9,9
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,4,1
2024-12-16,6,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,2,1
2024-12-16,5,1
2024-12-16,11,5
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,10,1
2024-12-16,4,1
2024-12-16,1,2
2024-12-16,1,1
2024-12-16,3,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,1,2
2024-12-16,8,1
2024-12-16,1,1
2024-12-16,2,2
2024-12-16,2,1
2024-12-16,2,1
2024-12-16,2,1
2024-12-16,1,1
2024-12-16,2,1
2024-12-16,1,1
2024-12-16,1,2
2024-12-16,11,2
2024-12-16,4,5
2024-12-16,11,5
2024-12-16,5,10
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,3,1
2024-12-16,10,1
2024-12-16,1,1
2024-12-16,4,4
2024-12-16,1,1
2024-12-16,10,1
2024-12-16,11,2
2024-12-17,1,3
2024-12-17,4,1
2024-12-17,6,1
2024-12-17,6,1
2024-12-17,3,1
2024-12-17,3,1
2024-12-17,3,3
2024-12-17,5,3
2024-12-17,9,3
2024-12-17,1,6
2024-12-17,9,1
2024-12-17,9,1
2024-12-17,10,1
2024-12-17,3,2
2024-12-17,3,6
2024-12-17,1,7
2024-12-17,5,4
2024-12-17,4,2
2024-12-17,5,1
2024-12-17,4,1
2024-12-17,4,1
2024-12-17,5,2
2024-12-17,5,3
2024-12-17,5,2
2024-12-17,4,2
2024-12-17,2,1
2024-12-17,2,1
2024-12-17,1,1
